J Tech Pixel Uploader - Upload Log
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:49] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
[01:51:50] 📱 Device: ESP8266
